timestamp,vehicle_speed,lf_wheel_s,rf_wheel_s,lr_wheel_s,rr_wheel_s,vehicle_rpm,gear,accel_pedal,engine_temp
"2019-02-18 23:45:16.157",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.169",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.177",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.187",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.196",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.208",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.219",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.226",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.236",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.242",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.256",0,0,0,0,0,820,0,0,98
