timestamp,vehicle_speed,lf_wheel_s,rf_wheel_s,lr_wheel_s,rr_wheel_s,vehicle_rpm,gear,accel_pedal,engine_temp
"2019-11-07 22:04:24.002",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.015",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.022",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.032",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.040",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.055",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.066",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.075",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.085",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.094",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.108",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.121",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.128",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.142",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.153",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.164",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.176",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.182",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.191",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.212",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.223",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.230",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.241",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.254",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.262",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.272",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.283",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.291",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.305",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.312",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.325",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.334",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.342",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.355",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.361",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.373",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.385",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.391",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.399",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.403",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.419",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.434",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.446",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.450",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.464",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.477",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.481",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.489",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.499",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.513",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.527",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.535",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.545",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:24.558",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.567",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.580",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.588",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.600",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:24.615",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.628",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.634",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.644",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.658",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.665",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.677",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.688",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.698",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.713",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.721",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.730",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.742",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.751",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.763",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.771",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.785",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.796",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.802",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.811",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.817",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.826",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.838",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.842",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.853",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.861",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.871",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.882",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.887",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:24.899",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.909",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.921",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.933",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.938",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.949",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.964",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.969",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:24.980",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:24.988",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:24.997",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.009",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.016",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.025",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.033",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.044",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.055",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.060",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.071",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.080",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.089",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.101",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.107",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.118",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.132",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.140",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.152",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.158",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.169",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.185",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.190",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.200",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.206",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.218",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.233",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.245",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.256",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.267",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.282",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.290",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.303",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.316",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.324",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.337",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.349",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.363",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.376",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.384",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.396",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.404",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.417",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.432",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.439",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.453",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.465",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.475",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.488",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.493",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.508",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.522",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.539",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.560",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.568",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.580",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.601",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.610",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.616",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.631",0,0,0,0,0,1061,0,0,71
"2019-11-07 22:04:25.645",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.654",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.662",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.671",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.684",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.692",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.704",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:25.712",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.720",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:25.733",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.739",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.748",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:25.761",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.766",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:25.780",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.787",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.803",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.819",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.830",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.837",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.851",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.860",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.871",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.883",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.892",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.898",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:25.912",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.925",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.931",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.944",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.952",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.971",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.984",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.992",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:25.999",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:26.006",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:26.020",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.031",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.038",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.049",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.060",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.070",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.083",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.092",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.100",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.117",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.128",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.135",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.147",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.162",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.169",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.182",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.189",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.205",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.219",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.230",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.239",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.246",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.256",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.261",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.272",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.285",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.291",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.306",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.316",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.329",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.345",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.350",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.362",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.368",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.378",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.412",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:26.430",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:26.434",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:26.447",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:26.457",0,0,0,0,0,1060,0,0,71
"2019-11-07 22:04:26.461",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.470",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.478",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.486",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.493",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.498",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.504",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.515",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.521",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.533",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.538",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.549",0,0,0,0,0,1059,0,0,71
"2019-11-07 22:04:26.557",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.562",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.568",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.572",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.581",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.589",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.594",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.603",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.609",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.616",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.625",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.630",0,0,0,0,0,1058,0,0,71
"2019-11-07 22:04:26.640",0,0,0,0,0,1057,0,0,71
"2019-11-07 22:04:26.644",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.649",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.661",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.669",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.674",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.683",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.687",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.698",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.706",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.712",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.721",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.729",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.737",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:26.745",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.751",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.760",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.768",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.776",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.784",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.790",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.800",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.809",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.815",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.823",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.828",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.839",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.848",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.854",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.862",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.870",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.883",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.891",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.898",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.906",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.919",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.937",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.949",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.957",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.968",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.982",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:26.992",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.004",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.011",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.025",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.037",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.044",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.057",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.064",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.077",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.094",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.102",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.115",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.125",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.134",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.147",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.155",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.167",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.182",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.189",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.201",0,0,0,0,0,1055,0,0,71
"2019-11-07 22:04:27.209",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.222",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.233",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.239",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.253",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.260",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.275",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.288",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.295",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.308",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.318",0,0,0,0,0,1056,0,0,71
"2019-11-07 22:04:27.328",0,0,0,0,0,1056,0,0,71
